,Unnamed: 0,Unnamed: 0.1,text,label
1459,2254,240,"Lieber Markus_Soeder, es ist keine Partei rechts der @CSU entstanden. Die #AFD hat nur euren Platz eingenommen, als ihr nach links abgebogen seid.",2
2997,1608,4826,"Von 409 EUR HarzIV entfallen 1,55 EUR auf die ""BRD-BILD-Dung"" &gt; so sehen die Erfolge Merkels für ca. 8 Mio in diesem Scheiß-Schland aus. 😜",1
4127,3531,573,"@BILD Warum lese ich nix über Abgaswerten von ausländischen Autos.Werden diese Daten uns unterschlagen?Kann mir beim besten Willen nicht vorstellen ,dass nur bei deutschen Automotoren geschummelt wurde!!!!!!",0
1473,52,41,@BlauekeP @poschuetzge @lawyerberlin @Die_Gruenen @fdp Hubertus....was hab ich mit Adolf zu tun? |LBR| Und ich erstarre bei beim Wort Nazi auch nicht in Schuldgefühlen wie der Rest nur weil ich🇩🇪liebe,0
603,4028,4455,"Um so mehr Flüchtlinge ins Land kommen, um so mehr die jetzige Politik versagt, um so mehr Scheiße ihr redet, um so eher werden die Bürger vermehrt AFD wählen. Also macht schön weiter so. |LBR| #illner",1
2809,3576,3580,@Paragraph1Ralph @Steinhoefel @azuriana Datt iss ja wie negativ Zins !! Nicht gerade die Qumranrollen aus dem Westjordanland ! Au Backe der dumme Tropf !😂😅😆😂,1
1517,1532,1712,@FlorianGathmann @ARD_BaB @CDU Nach einigem Nachdenken: Besser als Schlechtreden! :-),2
2933,2666,4816,@Libelle2000R Und Merkels Muschpoke leistete Beihilfe zum Mord &gt; das sind ihre Werte 😜,0
2023,1454,2202,"Hallo, war einige Tage in PL, bin gerade zurück u. muss erst all die positiven Eindrücke verarbeiten😜Horsti u. Murksel, ein Thema in PL 😂😂😂",1
743,1049,1854,@Hartes_Geld @BejuBinich Frankreich ist ein Land der Feiglinge....Deutschland sowieso...,0
1180,2874,4969,@patriarchator Der eine versucht vergeblich Bundeskanzler zu werden ....und die Übergewichtige schafft es locker weiterhin Bundeshofnarr zu bleiben...! |LBR| Ich liebe SPDler.....😃😃😂😂,1
1651,3089,308,@emrich_5933 @DuHugonotte @CDU Wo war das Merkel‘sche Entsetzen beim „Unfall“ in Cuxhaven? Wahrscheinlich weil kein Politiker betroffen war!,2
1460,353,4933,"@agolumneu10 @Christ_Rose_ddb Da gibt‘s aber ein Problem, die BRD ist genau wie die Titanic, sie hat zu wenig Rettungsboote",2
775,4105,874,@SusanBrenning @krippmarie Es waren nur ca 26%..nach den Geschehnissen immer noch viel |LBR| Der dumme 🇩🇪braucht halt noch eine vor den Latz...erst wenns richtig weh tut....,0
3099,1280,3011,"Dummes Gelaber, Kern. Kurz stellt sich nicht gegen die Italiener. Er |LBR| will nur 200.000 Invasoren nicht nach Österreich einreisen lassen.",0
692,3871,3736,@ahrens_theo fröhlicher gruß aus der hauptstadt theo 👍,2
3476,2719,4461,.@jouwatch Ich warte auf dem Moment das diese dummdeutschen das begreifen und diese Volksverräterin zur Verantwortung zieht!!!,0
1876,4075,979,@KokoLores20 @MiriamOzen Die Frage sei erlaubt...wie können Asylanten auf regulärem Weg in ihr Heimatland zurück ohne Spuren zu hinterlassen? |LBR| Märchenstunde?,0
4310,4473,1611,@DietmarBartsch @dieLinke Von Linken unterwanderte Richter haben einen Terroristen freigesprochen!Wir leben in einer Bananenrepublik!,0
3849,2969,1748,Unser Motto für den Hamburg Pride 2018: „Freie Bahn für Genderwahn!“,2
3508,4477,1609,"Betrachte ich den ""Datenschutz"" im Schland 😂 dann erkenne ich, Mielkes Schnüffler waren doch nur ""Amateurfunker"" 😜",2
3118,2113,2322,"Dieser Rot Grün versiffte Zick hetzt in d ARD gegen all die DE, die durch diesen Lug, Trug u Manipulation Journalismus nicht verblödet sind",0
1698,1512,1012,#Myanmar #Islamisierung: Aber irgendwie muss das globale #Dreckspack wohl von seiner krachenden Niederlage in #Syrien ablenken,0
2039,4839,2032,"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!",1
3013,3867,167,@IQ_Stimulator Wir brauchen dringend einen RESET der MsM und des Grundschulsystems ohne diese verfluchten Handsockenpuppen schwingenden ÖkoAntifaFeministinnen ! DRINGLICHST !!,1
2869,4882,897,"@KokoLores20 @krippmarie A) ist die BRD kein Staat, und B) es interessiert die auch nicht was die Bewohner des Vereinigten Wirtschaftsgebiets denken, denn die sind nur selbsternannte Sklaven die immer wieder den gleichen Fehler machen!",2
3649,2973,3059,"Ich nehme mir die FREIHEIT anders zu denken als dieser korrumpierte, verlogene BERUFSPOLITIKER-MÜLL, der sich die Taschen vollschaufelt 😜",0
4177,4827,3465,@focusonline War bestimmt nur eine Türkische Hochzeit. Da ist das normal. Da wird gerne mal aus dem Auto geschossen. :-),0
3844,3629,4250,@66Freedom66 Mitleidserregend ...ob ein Jahresabonnement der Bildzeitung Linderung verschafft..?,2
643,1526,514,Wer kommt? Am Sonntag um 10 Uhr feiert Kardinal Marx ein Pontifikalamt in der Stiftskirche St. Martin in Landshut. #LandshuterHochzeit,2
957,1650,3261,"#Gabriel, #Schulz, #Nahles, #Maas, #Stegner ... alles mittlelmäßige Politschauspieler der #SPD! Deutschland hat die Schnauze voll!",1
2912,1692,4836,@JoaPlm @annaesch1 @TinaHassel Das solltest du unbedingt nochmal überdenken. Der hat bestimmt keine fette Mahlzeit ausgelassen. Dem waren die Menschen nicht wichtig sondern nützlich.,1
3657,747,766,"@DeutschPI |LBR| Den EU-KOMMISSAR braucht niemand mehr, der kann weg! 😛👎",1
35,1813,1589,Drachenlord wird immer fetter bald kann man die Sau schlachten und damit eine ganze Familie eine Woche ernähren,0
3448,2514,995,Ermittlungen gegen Täter: 6 Wochen - gegen Ermittler 9 Jahre. Opfer wurden als Lügner diffamiert.,2
2146,985,3591,@NBildge @maischberger @Die_Gruenen @CDU @spdde @ToniHofreiter Auch ihr Irrsinn ist heilbar.,1
3054,489,146,Dass wir diese ganzen IS-Kämpfer haben ist ausschließlich die |LBR| Schuld der Amerikaner. Scheinheiliges Volk.,1
1099,4720,3311,@BROT_furdiewelt Ihr entscheidet auch nicht darüber. Es geht um eure Meinung: ist Israel für euch ein Apartheid-Staat: ja oder nein?,2
2241,3820,1501,@Phatentophon @OnkelJakob @maischberger @sebastiankurz lassen wir es. sie verstehen oder wollen es nicht verstehen. schade,2
1965,2837,2445,@Hallo_Lucky So traurig es so zu sehen..,2
700,803,2684,"@tagesschau @IschtarIsik Wessen Brot ich esse dessen Lied ich spiele! |LBR| Das gilt auch für die öffentlich-rechtlichen ""GEZ"" |LBR| Eben Merkels Vasallen Propaganda Medien!!",0
2752,4482,2856,@dushanwegner Besser Sie leidet als andere....,2
1661,508,4694,@Janine_Wissler @dieLinke Ihr Mauermörder wisst überhaupt nicht was Demokratie bedeutet 🖕,0
71,240,1797,@OSchnederpelz @SteinbachErika Jede verdammte Einsatzbesprechung vor Schichtantritt ist eine verdammte Interne Anweisung und ich meine I A =ähnlich Schreiben! Lüge??nö!!,1
1784,4619,4835,@Harald70199 @KarinBrix Die Hamas war schon immer ein Terroristen Verein. Das hat sich bis heute nicht geändert.,2
853,2457,426,@Josie4you @Frank_Pasemann Es gäbe eine Lösung...wir sollten als Verstärkung die Maghreb-Polizei holen |LBR| Nichts fürchten die kleinen Schmarotzer mehr..!,0
1792,1918,4791,"@Tourbo4 Nee. Mein Internet ging nicht, und dies waren die einzigen noch ungelesen Bücher. |LBR| Bin lesesuechtig. Schon mit 12 hatte ich die gesamte Kinderbücherei durch,  mit 18 die Erwachsenenliteratur. Ich lese schnell wie dieser Roboter von Raumschiff Enterprise😉😎",2
666,4606,980,"Pünktlich zum Wahlkampfauftakt ziehen sich unsere politi. Raubtiere Berlins d. Lammfell über, um weitere Jahre im gleichen Trott zu agieren😜",1
3296,2848,1334,"""Nur weil Rechte etwas fordern, muss es ja nicht falsch sein."" Beamter der @polizeiberlin übt sich mit dem einzigen Protestierenden im Dialog übers Grundgesetz.",2
1354,1161,866,"@anna_IIna So sieht es in einem Land aus welches vor der Verblödung steht...ich hasse dumme Menschen, erst recht wenn es meine eigenen Landsleute sind...furchtbar",0
1163,4011,64,"Merkel: ""Die Bürger haben keine Lust auf Zuständigkeitsdebatten"" ??? Eben ein verlogenes Miststück mit ausreichender Denunziantenerfahrung😜",1
1452,293,2313,"@MarcSchriese Wenn man sieht wie die mit ihren Rädern in die Schule fahren ,dann hätt ich sie auch in die Schule gefahren.Aber dass ist die Schuld der Eltern ,sie im Straßenverkehr zu schulen ,nicht immer alles den Schulen überlassen.",2
2610,2540,3780,@RegSprecher jetzt macht der Vasall Merkel auch noch Werbung für die Telekom😂😂😂,1
799,1732,1619,"@derorient @Echtzeitreise @Junge_Union @welt Was genau haben Sie denn als tendenziös an dem Artikel zu kritisieren? Wo wird der Volontärin im Artikel Antisemitismus vorgeworfen? |LBR| Im Teaser des Autors heißt es, sie würde tief in die Mottenkiste des AS greifen, was im Artikel dann aufgezeigt wird.",2
185,1972,1570,"Die Schulden der Griechen soll der deutsche Steuerzahler übernehmen, |LBR| denkt Martin Schulz. Jagt ihn davon, den schulischen Versager.",1
2170,923,4359,@engingalaxy @sternde Der Papst würde auch den Arsch des Teufels küssen wenn es ihm nützt,1
2816,743,2697,"@rnfde_feed Warum macht man das nicht wie in den Staaten ,erst den auffälligen sichern und dann fragen? |LBR| Erst muss ein Polizist ins Gras beißen bis so ein Idiot dingfest gemacht wird. |LBR| Früher hat die MP erst draufgeschlagen und dann gefragt.Das wäre die richtige Vorgehensweise!!!!!!!!!!!!!",0
1091,1061,4290,"@PolkeMajewski @o_Sprotte_o @zeitonline Ihr lügt was das Zeug hält, ihr Merkel Vasallen!!",1
4172,1254,2636,"@UlrikeDemmer @RegSprecher Sie weiß genau das sie die Schuldige ist! Mehrmals unser Grundgesetz mißachtet, um solche Mißgeburten und Bastarde in unser Land zu holen!",0
261,2233,3108,"@nasanasal @SJW_MadBunny @machtjanix23 @Steffmann45 @troll_putin @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @_macmike @ellibisathide @MD_Franz Das schreib ich schon seit gestern. Bitte blockieren, nun kam der nächste aus dem Untergrund - tja, nicht alle Ratten leben in der Kanalisation",0
1884,1366,304,@Heinrich_Krug Na klar kriegt der Lob von allen Seiten...ist ja ein Merkel-Blindenhund. |LBR| Wollt ihr tatsächliche Opfer sehen dann geht auf Friedhöfe oder sprecht mit den Angehörigen..!,1
2242,2399,2835,@_macmike @mastermikeg @petpanther0 @machtjanix23 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @AthinaMala @charlie_silve @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Das Kind entspricht der Summe der Buchstaben aus Mutter und Vater - Mit der Genderkacke kann man das Zahlenspiel vergessen -,1
3568,2,2870,"@MonikaFries @domradio Als ich noch in der Kirche war, bat ich auch um Hilfe. War alleinerziehend mit Kleinkind,  Schreibaby, selbst krank, traumatisiert, am Ende.  Kinder litten. Niemand half. Machte bei jedem Kirchenverein Aushänge. Niemand rief an. Wäre ich nur eine Kopftuchfrau aus Syrien gewesen..",1
2415,2179,3138,@helmut_hedrich Bleibt zu hoffen das die Besitzerin ihr Hausrecht durchzieht und wenn sie jedem einzelnen Goldjungen den Zutritt verweigert!,0
544,4854,4652,Trump |LBR| #Dekrete für Amerikaner = o.k. |LBR| #Dekrete die andere Staaten adressieren oder bedrohen sind nicht akzeptabel |LBR| zB Iran,2
564,2758,4950,"@Jala_varietas @Titania0001 @blacknarga300 @damian_tamwood @AliCologne Was wollen sie hören, die Wahrheit oder eine Schlafschaf konforme Erklärung??",2
4458,1256,4521,"@tagesschau Die #AfD pflegt einen deutsch-nationalen #Antisemitismus &amp; #Rassismus, der seit 1945 weiterhin in vielen Köpfen in #Deutschland brodelt. Der abartige Hang in der #LuegenAfD zu einem faschistoiden »Deutschtum« kennt mittlerweile keine Grenzen mehr. Diese Partei ist eine Schande!",1
717,511,2841,Der Mensch darf nie zum bloßen Objekt von #Algorithmen werden. (2) |LBR| #digitalesLeben,2
2144,2519,188,@RegSprecher Mir war nicht bekannt das Deutschland ein Kriegsgebiet geworden ist!,2
2111,532,2748,"Tunesiens Aussenminister gegen ""Lager"" - Recht hat er. Flüchtlingsursachenbekäpmfung ist viel mehr als moderne Ghetthos, EU mitfinaziert",2
678,3917,4867,"@Kittypunk7 @Magoorooma Die einzige Vielfalt die wirklich was taugt, ist die in der Haribo Konfekt Tüte :-)",2
40,2809,61,"7 Tage Ferienfreizeit mit polnischen Kindern u. Jugendlichen. Sie erinnerten mich daran, was es heißt, stolz auf sein Land zu sein 😜",2
280,4776,4525,"@DJanecek Geben Sie schon zu, dass Sie einen Testballon gestartet haben – im Auftrag Merkels.",2
3409,947,4942,"Schauspieler u. Prediger Gauck ist krank??? Oder brennt ihm schon der Ar*** vor Angst, wie 89 in Rostock. Tauchte dort auch lange ab 😂😂😂",1
4350,2947,1446,@F_von_Steiner @krippmarie @loriotfehlt @OssiMarzahn76 Bist du ein asozialer Penner so werde Politiker ...gelingt Anwälten und Immobilienmakler auch..😃😃,0
3823,2791,323,Schulz ist als Kanzler undenkbar. Zweimal sitzengeblieben und ohne Schulabschluss. Eine |LBR| Schande für die SPD und ein Armutszeichen. für D.,1
2860,3817,4358,"@pinselpoetin @Eddie_1412 Kein Trüffelschwein, sondern das Experten-Schnüffel... 😜",2
167,144,2989,"Bin in Hamburg und komme mir vor als hätten sie Afrika und die Türkei zusammengelegt. Fürchterlich, ich möchte wieder aufs Land.",2
3194,2971,2357,"@AfDimBundestag @krippmarie Ja sie belohnen sich gegenseitig für Ihre Vasallentreue.....demnächst kriegt die Merkel einen Preis zurück...bald, es muss nur noch einer erfunden werden...!",2
2232,610,4906,@faz_donalphonso das schaffe ich mit Highheels auch :-),2
3904,735,1636,"@tagesschau Da diese Meldung von den Vasallen Merkels kommt, würde ich sagen das diese Meldung der Tagesschau gelogen ist!! Lügenpresse und Lügen Medien",0
3437,988,3319,@phoenix_de @CSU Die 42. Volksverarsche fürs dumm Wahl-„Volk“,0
32,841,4111,Wir brauchen mehr Putins und Trumps in der europäischen Politik. |LBR| Politiker wie #Merkel und Co sind absolut unfähig. Überheblich und arrogant. Das hat man heute beim Besuch des Bundespräsidenten #Kurz wieder einmal gesehen.,1
228,33,3081,"#Bischof Dr. Matthias Ring: ""Glaube ist ein tägliches Prebiszit ... ich muss mich jeden Tag neu bekennen"" - #aksynode16 #altkatholisch",2
259,3426,3259,Doitsche kauft nicht bai Türken,0
2724,243,4567,"@jeromepetrov @AfD Erstmal, indem ich Links-Grüne Leute, wie z.B. dich,die anderen Fehler in der Grammatik vorwerfen,dann aber, versifft anstatt versypht in ihrem Header stehen haben,meide wie nasse Lepra!Desweiteren sind hier auch Fehler eingebaut, damit so ein IQ-Ausreisser wie du, was zu tun hat",1
1321,4059,201,@AfD_Bayern @krippmarie Schon ein Wahnsinn....obwohl nichtmal 1/3 der Bevölkerung sie gewählt hat darf sie trotzdem weiter regieren. |LBR| Ist zum kotzen!,1
806,3262,3794,"Experte und Politiker ist ein Widerspruch in sich, denn beide lügen allzu oft für Macht und Geld.",1
2226,2951,4862,"@Herr_Wirt Da sag ich nur ""heil Erdowahn""!🖕",1
150,1073,2406,"@machtjanix23 @teite99 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Sehen Sie, ich brauche keine Drogen - Sie reden offensichtlich aus Erfahrung. Sachsens ehem. Innenminister Eggers, der kennt das Problem auch, deswegen durfte er gehen. Ich habe eine ungarische und eine amerikanische Nationalhymne - Herr Oberlehrer.",2
2684,1979,4779,@MiesmuschelHRO @kacktus2010 |LBR| Die Merkel hat Charakter. |LBR| Leider ist der scheisse! 😜👍,1
165,1897,204,@Jala_varietas @Grals_Hueter Die Julia hat ja auch 20 Kalte Lötstellen im Kopf. Bestimmt ein Kind der 68er. Sorry aber die hätte man besser ins Klo gewichst. Da wären die heute noch auf Reißen.,0
4373,1331,4165,"Von der Leyen soll sich endlich um ihre Kinder kümmern. |LBR| In ihrem Job ist sie absolut unfähig. Katastrophales ""Leyen-Verhalten"".",1
755,4601,456,"Die Zeit ist überreif für dass große Ausmisten in Politik, Justiz u Medien dieses ganze Rot Grün versiffte Parteibuch Pack zum Teufel jagen",0
3478,425,2831,"Hallo Freunde, Krankenhäuser sind grässlich, 05:30 Uhr ""Gefechtsalarm"", fieses Essen, Tierquäler im weißen Kittel &gt; hab`s aber überlebt 😜",1
4049,326,294,@MiriamOzen Wie verkommen müssen erst die sein die dieses Gesicht gewählt haben....,0
1863,2754,2333,Neues Treffen: Papst Franziskus wird Angela Merkel am Samstag 17. Juni empfangen,2
4171,922,3793,@MalteKaufmann Auf Kosten von uns Buntlandbürger!,0
2115,3887,3988,"@MiriamOzen Grüne und Linke beim ertrinken, sollen sie absaufen....nur die @SWagenknecht kriegt ein Rettungsring...😃 |LBR| Eines ist Fakt...@katjakipping ...lieber AfD als Linke..!!",0
2806,707,4886,"Dramatisch, auf welch niedrigem Niveau die SPD Parteiämter |LBR| vergibt. Jeder Staplerfahrer muss mehr Ausbildung nachweisen.",1
2583,2985,3611,"@info2099 @petpanther0 @AthinaMala @charlie_silve @ThomasGBauer @feldenfrizz @_macmike @NoHerrman @ellibisathide @Miquwarchar @MD_Franz Mit welchem Mittel beherrscht man die Massen am effizientesten, |LBR| ‼️ANGST‼️",2
3571,2109,2388,"Netanjahu wirft Gabriel Instinktlosigkeit vor. Tatsächlich ist Gabriel |LBR| ein völliger Versager, der einen Abgeschobenenposten bekleidet.",1
429,3989,1320,@katjakipping @dieLinke @ReporterOG Und was haben wir Deutsche für Rechte ?Wir sind die Leidtragenden im Buntland!,0
4079,24,2649,"Eines prophezeie ich Euch, Afghanistan, der Irak, der s.g. Arabische Frühling u. Syrien wird für den WESTEN das zweite Vietnam 😜",2
2853,4607,2223,@Hartes_Geld So hat es in Schweden auch begonnen. Mit Burka ist man auf jedenfall sicherer als in 90ies Outfit. Das waren noch Zeiten.,0
3913,1387,4160,@66Freedom66 Stoppt denn keiner diese Dummbacke!,1
1511,183,3245,@ainyrockstar @welt Oje Lindner....die gleiche Pfeife wie einst Westerwelle..!!,1
1597,4864,1856,Die SPD ist heute so überflüssig wie die Haare an meinen Arsch. |LBR| Die neue Volkspartei ist die AFD. |LBR| #illner,1
3061,3537,914,@welt Nur noch Geisteskranke Politiker in der Regierung!! Es muss ein Ende haben!!!,1
3489,355,2397,Ich will nen neuen Deutschen Kaiser,0
494,2649,238,@GabyUlm fröhlicher gruß aus der hauptstadt liebe gaby 🎈,2
174,4528,2914,#maaslos wird zum Synonym für Meinungsunterdrückung und Zensur in Deutschland und FB,0
4495,3486,614,"Wie es mit der @spdde weiter geht, hängt keineswegs allein davon ab, ob wir regieren oder nicht. Entscheidend ist, ob wir die richtigen Antworten haben auf die Fragen unserer Zeit. Deswegen ist #SPDerneuern so wichtig. Freue mich auf Tag 2 beim #spdbt17.",2
3688,920,1510,"Ein falsches Bild über PL zu erzeugen gehört heute genauso zur Tagespolitik, wie eine massive Hetze gg. RU und Putin (über bezahlte Kräfte!)",2
2881,2606,2367,#Özdemir und #Peter von der #Grünen Sekte treten nicht mehr an. Noch mehr gute Nachrichten von dort? KGE oder Conchita? |LBR| #OhneGrünelebtsichsbesser,1
3826,4019,4968,@erstmal_denken Gehts jetzt noch ein bisken hohler ?? Hab doch gesagt du raffst es nicht ! Feht jetzt nur noch das du nach Fehlern im Satz sugst ! Braves TUKTUK !,1
995,457,4928,Jetzt schickt doch die Schulflasche Schulz erstmal nachsitzen. Kein Schulabschluss und |LBR| 2 x sitzengeblieben und sich dann aufspielen.,1
2913,4973,2279,Jeder der den Koran verbrennt absoluter Ehrenmann,0
3435,1219,3953,@iltizOG Bruder wurde von Kommunisten gemeldet,2
4431,1581,2578,Merkel-Regime zufrieden: Kriminelle Organisation „Bundestag“ winkt Zensur-Gesetz durch |LBR| Von Anonymous - 30. Juni 20172126 20,0
2273,1336,3876,"@China_Welt_News Gibt es eine Sache auf der Welt, in der sich die USA nicht einmischen? Muslime bereiten ÜBERALL auf der Welt NUR Schwierigkeiten!",0
3053,275,1916,"@SpadeCarrier @machtjanix23 @AthinaMala @_macmike @magna_est @petpanther0 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @willjrosenblatt @feldenfrizz @nasanasal @ellibisathide @MD_Franz Nehmt alle die raus, die sich hier beschweren - ich gebe euch jetzt für meine Person bis 19.15 Zeit - danach blockiere ich alle.",2
3697,182,2051,Deutschland das Land der drei Geschlechter der Duckmäuser und ja Sager der Toleranz Fanatiker. Das Land der Verblödung.,0
1406,2977,4288,@Westminster1000 Nur noch Scheisse im Kopf....die Deutschen können damit einfach besser denken..!,1
2283,1422,3781,@polizeiberlin Das ist sehr erfreulich und eine vernünftige Entscheidung.,2
909,3977,962,"@SteinbachErika @krippmarie Sie haben aufgehört zu lesen...und zu denken..! |LBR| Die AfD mit in der Runde das ist schon gut, aber die Grünen das ist ein fataler Fehler.",2
1030,2763,4605,@StephanJBauer @soskinderdorf Die investiere ich lieber in meine Kinder.,2
1590,2459,3990,@paddema @mqua Der hat Zuviele Bälle an den Kopf gekriegt.,1
33,168,4930,@RolandBauer11 @Joemino Weg mit der Aga-Kröte (ISLAM) Europas ! Die Scheißpolitik(KORAN) der Muselmänner hat auf europäischem Boden nichts verloren!Linke auch nicht,0
1690,898,3762,"Neuer #Terroranschlag in den USA. #Trump hatte recht, #Grenzen für #Muslime schließen auch in #Europa.",2
4197,2136,2953,@undayou Und der Pol wandert und wandert...,2
653,4092,1205,@Gesine_Schwan plädiert für legale Wege in die EU statt der Sicherung der EU-Aussengrenzen durch @Frontex #visioneurope,2
4231,1619,1088,@jouwatch @krippmarie Schlimm genug in solch einer Position als unglaubwürdig zu gelten...und trotzdem weiter beschäftigt zu werden...! |LBR| @AnjaReschke1,1
2859,2578,1371,"Meine Güte , muß ich noch mehr Argumentfreie LinksGrüne Soros-Apologeten blocken ? Wenn Argument fehlt,gröhlen,wie im r.L",1
3920,3297,2296,"NEEE,NEE,NE, ich schäme mich für EUROPA und insbesondere für die DEUTSCHEN MSM wegen der LÜGEN um das russische Manöver!!",2
4491,4186,1143,@Einzelfallbearb @georgesoros @de_sputnik Ist eigentlich noch niemand auf die Idee gekommen diesen Soros endgültig zu ......*zensiert*?! 😉👎,0
3252,4708,3777,"Sondierungsgespräche für heute beendet. Die Medienveröffentlichung von Halbwahrheiten, Zwischenergebnissen mit tendenziösem Spin und im Jamaikamodus aus Unionskreisen hat die schwierigen Gespräche nicht erleichtert. |LBR| SPD bleibt professionell und seriös.",2
